host_id,property_id,room_type,price,cleaning_fee,availability_next_30,availability_next_60,availability_next_90,reviews_per_month,review_scores_rating,review_scores_location,cancellation_policy,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,property_type,ordinal_rating,available,Years_host
456477,169,Entire home/apt,78.0,30.0,0,0,0,1.29,91.0,9.0,strict_14_with_grace_period,2011,within an hour,100%,0,2.0,Cascais,38.69965,-9.43215,Apartment,3 Stars,Red,9
1398359,170,Private room,114.0,16.0,29,59,89,0.17,83.0,9.0,moderate,2011,a few days or more,0%,0,1.0,Lisboa,38.71288,-9.15248,Apartment,2 Stars,Green,9
1039097,171,Entire home/apt,110.0,35.0,3,7,15,0.84,81.0,9.0,strict_14_with_grace_period,2011,within an hour,92%,0,9.0,Lisboa,38.72433,-9.15611,Apartment,2 Stars,Yellow,9
1416570,172,Entire home/apt,210.0,0.0,14,15,33,0.31,80.0,9.0,strict_14_with_grace_period,2011,within a day,100%,0,1.0,Torres Vedras,39.10501,-9.23413,House,1 Star,Green,9
1416183,173,Entire home/apt,119.0,0.0,8,22,38,0.9,96.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,17.0,Lisboa,38.71237,-9.14137,Apartment,4 Stars,Green,9
1416183,174,Entire home/apt,88.0,0.0,11,26,55,0.7,96.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,17.0,Lisboa,38.713609999999996,-9.141160000000001,Apartment,4 Stars,Green,9
1428237,175,Entire home/apt,100.0,20.0,0,0,0,0.08,95.0,9.0,strict_14_with_grace_period,2011,a few days or more,0%,0,1.0,Lisboa,38.71515,-9.15826,Apartment,3 Stars,Red,9
1432350,176,Entire home/apt,95.0,50.0,0,0,0,0.02,100.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,8.0,Cascais,38.6915,-9.36004,House,5 Stars,Red,9
1432350,177,Entire home/apt,135.0,50.0,1,9,37,0.29,91.0,9.0,strict_14_with_grace_period,2011,within an hour,100%,0,8.0,Cascais,38.692190000000004,-9.35887,Chalet,3 Stars,Yellow,9
688914,178,Entire home/apt,102.0,50.0,5,18,44,0.04,100.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,71.0,Cascais,38.712309999999995,-9.39596,Apartment,5 Stars,Yellow,9
1445970,179,Entire home/apt,220.0,50.0,7,12,22,0.93,94.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,1,2.0,Lisboa,38.71128,-9.14371,Condominium,3 Stars,Yellow,9
688914,180,Entire home/apt,92.0,40.0,9,18,31,0.25,81.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,71.0,Cascais,38.69748,-9.42047,Apartment,2 Stars,Green,9
1457564,181,Entire home/apt,150.0,0.0,7,17,26,2.19,98.0,10.0,strict_14_with_grace_period,2011,within a day,100%,1,5.0,Lisboa,38.709959999999995,-9.143469999999999,Apartment,4 Stars,Yellow,9
1458917,182,Entire home/apt,100.0,35.0,2,2,2,0.86,98.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,1,1.0,Lisboa,38.70824,-9.15647,Loft,4 Stars,Yellow,9
1466881,183,Entire home/apt,225.0,45.0,8,38,68,0.07,60.0,9.0,strict_14_with_grace_period,2011,within a few hours,94%,0,11.0,Lisboa,38.72684,-9.14425,Apartment,1 Star,Green,9
1468017,184,Private room,65.0,25.0,0,0,0,0.87,95.0,9.0,moderate,2011,within a few hours,100%,0,1.0,Lisboa,38.703309999999995,-9.2001,Apartment,3 Stars,Red,9
1489229,185,Shared room,10.0,0.0,21,21,30,0.51,90.0,9.0,moderate,2011,within an hour,100%,0,5.0,Lisboa,38.72953,-9.167489999999999,Apartment,2 Stars,Green,9
1382192,186,Entire home/apt,120.0,50.0,0,0,0,0.2,99.0,9.0,strict_14_with_grace_period,2011,a few days or more,0%,0,1.0,Lisboa,38.709790000000005,-9.129430000000001,Apartment,4 Stars,Red,9
1466881,187,Entire home/apt,155.0,35.0,17,40,66,0.13,85.0,9.0,strict_14_with_grace_period,2011,within a few hours,94%,0,11.0,Lisboa,38.72665,-9.14444,Apartment,2 Stars,Green,9
1493269,188,Entire home/apt,95.0,15.0,0,3,6,2.18,94.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,1.0,Lisboa,38.709070000000004,-9.143510000000001,Apartment,3 Stars,Red,9
1496930,189,Entire home/apt,300.0,80.0,17,43,73,1.3,92.0,10.0,moderate,2011,within an hour,87%,0,32.0,Lisboa,38.71183,-9.14737,Apartment,3 Stars,Green,9
1489229,190,Shared room,10.0,0.0,16,16,39,0.4,89.0,8.0,moderate,2011,within an hour,100%,0,5.0,Lisboa,38.72748,-9.16648,Apartment,2 Stars,Green,9
1489229,191,Shared room,10.0,0.0,21,21,32,0.22,94.0,9.0,moderate,2011,within an hour,100%,0,5.0,Lisboa,38.729,-9.166139999999999,Apartment,3 Stars,Green,9
682628,192,Entire home/apt,185.0,70.0,28,58,88,0.07,88.0,10.0,strict_14_with_grace_period,2011,within an hour,80%,0,8.0,Lisboa,38.712709999999994,-9.14488,Apartment,2 Stars,Green,9
1029524,193,Entire home/apt,120.0,45.0,8,18,44,2.76,91.0,10.0,moderate,2011,within an hour,100%,0,29.0,Lisboa,38.71021,-9.14756,Apartment,3 Stars,Green,9
1532497,195,Entire home/apt,89.0,25.0,19,49,79,0.39,96.0,9.0,flexible,2011,within an hour,100%,0,1.0,Cascais,38.699009999999994,-9.4398,Condominium,4 Stars,Green,9
1526948,196,Entire home/apt,150.0,0.0,9,23,31,0.05,93.0,10.0,moderate,2011,within an hour,100%,1,25.0,Lisboa,38.71183,-9.138860000000001,Apartment,3 Stars,Green,9
199452,197,Entire home/apt,94.0,25.0,2,3,10,5.57,98.0,10.0,strict_14_with_grace_period,2010,within an hour,100%,1,1.0,Lisboa,38.72155,-9.14495,Apartment,4 Stars,Yellow,10
1549585,198,Entire home/apt,100.0,0.0,8,28,42,2.43,89.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,65.0,Lisboa,38.71257,-9.1253,Apartment,2 Stars,Green,9
1549585,199,Entire home/apt,100.0,0.0,6,23,48,2.05,84.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,65.0,Lisboa,38.71229,-9.13177,Loft,2 Stars,Yellow,9
1552056,200,Entire home/apt,105.0,45.0,4,11,23,0.73,95.0,9.0,strict_14_with_grace_period,2011,within an hour,100%,1,10.0,Lisboa,38.723009999999995,-9.138710000000001,Apartment,3 Stars,Yellow,9
1554338,201,Entire home/apt,130.0,45.0,7,30,55,1.62,94.0,10.0,moderate,2012,within an hour,100%,0,7.0,Lisboa,38.714209999999994,-9.1495,Apartment,3 Stars,Yellow,8
1552056,202,Entire home/apt,130.0,50.0,0,2,8,0.67,98.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,1,10.0,Lisboa,38.72286,-9.14741,Apartment,4 Stars,Red,9
1552056,203,Entire home/apt,85.0,40.0,0,5,29,1.23,93.0,9.0,strict_14_with_grace_period,2011,within an hour,100%,1,10.0,Lisboa,38.72187,-9.138530000000001,Apartment,3 Stars,Red,9
682628,204,Entire home/apt,185.0,70.0,20,50,56,0.23,82.0,9.0,strict_14_with_grace_period,2011,within an hour,80%,0,8.0,Lisboa,38.71345,-9.14471,Apartment,2 Stars,Green,9
682628,205,Entire home/apt,214.0,65.0,22,49,79,0.25,74.0,8.0,strict_14_with_grace_period,2011,within an hour,80%,0,8.0,Lisboa,38.71237,-9.144919999999999,Apartment,1 Star,Green,9
1567035,206,Entire home/apt,85.0,25.0,12,18,48,1.36,90.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,2.0,Sintra,38.77547,-9.482610000000001,Cottage,2 Stars,Green,8
136230,207,Entire home/apt,80.0,20.0,27,57,87,1.29,90.0,9.0,strict_14_with_grace_period,2010,within an hour,100%,0,12.0,Lisboa,38.71017,-9.14869,Apartment,2 Stars,Green,10
1574678,208,Entire home/apt,89.0,29.0,3,12,36,4.3,92.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,1.0,Lisboa,38.71365,-9.144060000000001,Apartment,3 Stars,Yellow,8
1582924,209,Entire home/apt,103.0,20.0,6,17,24,0.13,96.0,10.0,moderate,2012,within an hour,100%,0,1.0,Lisboa,38.7795,-9.096689999999999,Condominium,4 Stars,Yellow,8
727771,210,Entire home/apt,60.0,0.0,2,6,26,2.94,94.0,10.0,moderate,2011,within an hour,93%,0,16.0,Lisboa,38.71204,-9.12683,Apartment,3 Stars,Yellow,9
1599678,212,Entire home/apt,85.0,0.0,27,57,87,0.04,100.0,10.0,moderate,2012,within a few hours,100%,0,3.0,Lisboa,38.71246,-9.128910000000001,Apartment,5 Stars,Green,8
1599678,213,Entire home/apt,57.0,0.0,26,51,81,0.06,70.0,8.0,strict_14_with_grace_period,2012,within a few hours,100%,0,3.0,Lisboa,38.712109999999996,-9.12819,Apartment,1 Star,Green,8
1639832,214,Entire home/apt,101.0,0.0,7,10,15,0.89,97.0,9.0,moderate,2012,within an hour,100%,0,1.0,Lisboa,38.718140000000005,-9.12086,Apartment,4 Stars,Yellow,8
1416183,215,Entire home/apt,135.0,0.0,13,31,52,0.21,100.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,17.0,Lisboa,38.71202,-9.14264,Apartment,5 Stars,Green,9
989287,216,Entire home/apt,100.0,0.0,0,0,16,0.17,96.0,10.0,strict_14_with_grace_period,2011,a few days or more,0%,0,1.0,Lisboa,38.731359999999995,-9.13435,Apartment,4 Stars,Red,9
1650383,217,Entire home/apt,126.0,50.0,7,8,16,1.41,93.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,3.0,Cascais,38.70462,-9.40075,Guesthouse,3 Stars,Yellow,8
1650507,218,Entire home/apt,140.0,20.0,1,4,11,2.16,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.70963,-9.13669,Apartment,3 Stars,Yellow,8
1659960,219,Shared room,520.0,0.0,0,0,16,0.08,100.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,62.0,Lourinhã,39.27322,-9.318489999999999,House,5 Stars,Red,8
1664323,220,Private room,29.0,0.0,7,37,61,0.48,91.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,4.0,Lisboa,38.734790000000004,-9.14412,Apartment,3 Stars,Yellow,8
1675942,221,Entire home/apt,67.0,20.0,0,6,10,4.14,95.0,10.0,moderate,2012,within a few hours,100%,0,2.0,Lisboa,38.71034,-9.135760000000001,Apartment,3 Stars,Red,8
1695029,222,Entire home/apt,50.0,0.0,7,13,20,3.73,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,6.0,Lisboa,38.71593,-9.13145,Apartment,3 Stars,Yellow,8
1707481,223,Entire home/apt,75.0,0.0,2,7,37,1.43,92.0,10.0,strict_14_with_grace_period,2012,within a few hours,100%,0,1.0,Lisboa,38.712590000000006,-9.14451,Apartment,3 Stars,Yellow,8
701650,224,Entire home/apt,80.0,0.0,1,2,7,1.17,91.0,10.0,flexible,2011,within an hour,85%,0,13.0,Lisboa,38.71293,-9.12922,Apartment,3 Stars,Yellow,9
1707186,225,Private room,45.0,15.0,16,32,54,1.27,88.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,1.0,Lisboa,38.72011,-9.136280000000001,Apartment,2 Stars,Green,8
1730158,226,Entire home/apt,125.0,50.0,1,5,28,0.9,94.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,1.0,Lisboa,38.71072,-9.14782,Apartment,3 Stars,Yellow,8
1756107,227,Entire home/apt,150.0,0.0,4,12,35,1.04,89.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,178.0,Lisboa,38.7121,-9.126339999999999,House,2 Stars,Yellow,8
1756107,228,Entire home/apt,140.0,0.0,9,16,23,0.13,85.0,9.0,strict_14_with_grace_period,2012,within an hour,100%,0,178.0,Lisboa,38.71314,-9.12823,House,2 Stars,Green,8
1767259,229,Entire home/apt,70.0,20.0,8,13,13,3.3,96.0,10.0,moderate,2012,within an hour,100%,0,1.0,Lisboa,38.71237,-9.15278,Apartment,4 Stars,Green,8
1770472,230,Entire home/apt,90.0,30.0,3,8,21,1.1,98.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,1.0,Lisboa,38.71359,-9.13631,Apartment,4 Stars,Yellow,8
1466881,231,Entire home/apt,200.0,0.0,0,0,0,0.13,96.0,10.0,strict_14_with_grace_period,2011,within a few hours,94%,0,11.0,Lisboa,38.72488,-9.14507,Apartment,4 Stars,Red,9
1466881,232,Entire home/apt,215.0,45.0,20,50,80,0.05,87.0,7.0,strict_14_with_grace_period,2011,within a few hours,94%,0,11.0,Lisboa,38.72596,-9.1446,Apartment,2 Stars,Green,9
1466881,233,Entire home/apt,135.0,35.0,8,25,55,0.15,80.0,10.0,flexible,2011,within a few hours,94%,0,11.0,Lisboa,38.72545,-9.14382,Apartment,1 Star,Green,9
1779418,234,Entire home/apt,110.0,30.0,7,9,29,0.71,95.0,9.0,moderate,2012,within an hour,86%,0,3.0,Lourinhã,39.28927,-9.21705,Cottage,3 Stars,Yellow,8
1794425,235,Entire home/apt,125.0,35.0,4,11,11,1.71,97.0,10.0,moderate,2012,within an hour,100%,1,2.0,Lisboa,38.714240000000004,-9.15044,Apartment,4 Stars,Yellow,8
1815773,236,Private room,45.0,10.0,0,5,20,0.95,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,3.0,Lisboa,38.734320000000004,-9.15543,Apartment,3 Stars,Red,8
1836346,238,Entire home/apt,80.0,0.0,7,18,48,2.66,98.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,1.0,Lisboa,38.719359999999995,-9.13832,Apartment,4 Stars,Yellow,8
1848304,239,Entire home/apt,130.0,45.0,3,4,29,1.2,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,16.0,Cascais,38.70926,-9.403080000000001,Apartment,3 Stars,Yellow,8
1593947,240,Private room,30.0,0.0,0,0,0,2.03,96.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,12.0,Lisboa,38.71674,-9.14664,Apartment,4 Stars,Red,8
1787815,241,Private room,40.0,15.0,7,9,18,0.31,94.0,9.0,moderate,2012,within a few hours,100%,1,1.0,Lisboa,38.708859999999994,-9.1717,House,3 Stars,Yellow,8
1039097,242,Entire home/apt,85.0,30.0,1,4,13,0.11,82.0,8.0,strict_14_with_grace_period,2011,within an hour,92%,0,9.0,Lisboa,38.7068,-9.172989999999999,Apartment,2 Stars,Yellow,9
1282676,243,Entire home/apt,95.0,0.0,6,11,16,0.07,95.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,0,22.0,Lisboa,38.71202,-9.14087,Apartment,3 Stars,Yellow,9
1282676,244,Entire home/apt,135.0,0.0,5,7,17,0.03,80.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,0,22.0,Lisboa,38.710159999999995,-9.14368,Apartment,1 Star,Yellow,9
1029524,245,Entire home/apt,100.0,40.0,2,4,15,1.44,90.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,29.0,Lisboa,38.7162,-9.145380000000001,Apartment,2 Stars,Yellow,9
607028,246,Entire home/apt,75.0,20.0,2,8,10,4.6,97.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,1,1.0,Lisboa,38.712070000000004,-9.125960000000001,Apartment,4 Stars,Yellow,9
1967478,247,Entire home/apt,70.0,25.0,7,22,22,1.25,88.0,9.0,moderate,2012,within an hour,100%,1,1.0,Lisboa,38.71787,-9.164069999999999,Apartment,2 Stars,Yellow,8
1593947,248,Private room,30.0,0.0,1,1,1,1.63,92.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,12.0,Lisboa,38.7168,-9.1475,Apartment,3 Stars,Yellow,8
1593947,249,Entire home/apt,225.0,75.0,0,0,0,0.57,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,12.0,Lisboa,38.7167,-9.14669,Apartment,3 Stars,Red,8
1165468,250,Entire home/apt,70.0,25.0,4,21,33,1.83,93.0,10.0,moderate,2011,within an hour,100%,0,3.0,Lisboa,38.70707,-9.1479,Apartment,3 Stars,Yellow,9
1731572,251,Entire home/apt,175.0,75.0,5,10,37,0.81,93.0,9.0,strict_14_with_grace_period,2012,within a few hours,100%,1,2.0,Mafra,38.98762,-9.41653,Apartment,3 Stars,Yellow,8
1984345,252,Entire home/apt,140.0,50.0,12,31,54,1.0,94.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,1.0,Lisboa,38.73745,-9.15161,Apartment,3 Stars,Green,8
126008,253,Entire home/apt,95.0,25.0,0,0,0,0.61,94.0,10.0,moderate,2010,within an hour,100%,0,1.0,Lisboa,38.71662,-9.137960000000001,Apartment,3 Stars,Red,10
1969293,254,Entire home/apt,95.0,0.0,20,50,70,0.05,95.0,10.0,moderate,2012,within an hour,100%,0,32.0,Lisboa,38.71415,-9.1445,Apartment,3 Stars,Green,8
1969293,255,Entire home/apt,119.0,0.0,17,45,66,0.16,80.0,9.0,moderate,2012,within an hour,100%,0,32.0,Lisboa,38.71266,-9.14419,Apartment,1 Star,Green,8
1654712,256,Entire home/apt,130.0,40.0,4,27,48,1.19,92.0,10.0,moderate,2012,within an hour,100%,0,7.0,Lisboa,38.71229,-9.12594,Apartment,3 Stars,Yellow,8
1347775,257,Entire home/apt,80.0,30.0,0,0,0,0.1,100.0,9.0,strict_14_with_grace_period,2011,within a few hours,100%,0,2.0,Lisboa,38.7051,-9.17562,Apartment,5 Stars,Red,9
1654712,258,Entire home/apt,135.0,40.0,4,7,23,1.47,94.0,10.0,moderate,2012,within an hour,100%,0,7.0,Lisboa,38.71257,-9.1252,Apartment,3 Stars,Yellow,8
1969293,259,Entire home/apt,115.0,0.0,20,49,55,0.16,85.0,10.0,moderate,2012,within an hour,100%,0,32.0,Lisboa,38.71367,-9.14429,Apartment,2 Stars,Green,8
1969293,260,Entire home/apt,129.0,0.0,23,50,70,0.26,77.0,9.0,moderate,2012,within an hour,100%,0,32.0,Lisboa,38.71248,-9.14403,Apartment,1 Star,Green,8
1788136,261,Entire home/apt,128.0,30.0,3,5,17,2.32,87.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,4.0,Lisboa,38.71982,-9.1318,Apartment,2 Stars,Yellow,8
2023076,262,Entire home/apt,110.0,40.0,5,8,14,1.33,95.0,10.0,flexible,2012,within an hour,100%,1,4.0,Cascais,38.69781,-9.42357,Apartment,3 Stars,Yellow,8
1654712,263,Entire home/apt,345.0,100.0,1,1,13,0.24,97.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,7.0,Lisboa,38.71224,-9.124360000000001,Apartment,4 Stars,Yellow,8
2073678,264,Private room,23.0,0.0,1,3,9,4.28,91.0,9.0,flexible,2012,within an hour,98%,0,2.0,Lisboa,38.731970000000004,-9.13294,Apartment,3 Stars,Yellow,8
2075804,265,Entire home/apt,130.0,45.0,7,25,51,0.98,96.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.71847,-9.142999999999999,Apartment,4 Stars,Yellow,8
2082238,266,Entire home/apt,85.0,25.0,7,14,34,2.96,98.0,8.0,moderate,2012,within an hour,100%,1,1.0,Loures,38.791309999999996,-9.11195,Apartment,4 Stars,Yellow,8
2083563,267,Private room,110.0,0.0,0,0,0,0.03,90.0,8.0,strict_14_with_grace_period,2012,a few days or more,0%,0,3.0,Lisboa,38.70977,-9.20967,Apartment,2 Stars,Red,8
2089770,268,Entire home/apt,170.0,50.0,29,59,89,0.09,90.0,10.0,strict_14_with_grace_period,2012,within a day,50%,0,1.0,Lisboa,38.7301,-9.14667,Apartment,2 Stars,Green,8
2090008,269,Entire home/apt,60.0,25.0,9,15,45,0.04,100.0,9.0,strict_14_with_grace_period,2012,within a few hours,100%,1,10.0,Mafra,38.978590000000004,-9.34871,Guesthouse,5 Stars,Green,8
2108826,270,Private room,75.0,25.0,5,15,40,1.08,98.0,10.0,moderate,2012,within an hour,100%,1,2.0,Cascais,38.70779,-9.39326,Bed and breakfast,4 Stars,Yellow,8
815805,271,Entire home/apt,120.0,30.0,4,6,23,0.4,92.0,9.0,moderate,2011,within an hour,100%,0,8.0,Cadaval,39.23689,-9.12094,Cottage,3 Stars,Yellow,9
2125391,272,Entire home/apt,80.0,30.0,11,20,39,1.56,93.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,2.0,Lisboa,38.712590000000006,-9.13424,Loft,3 Stars,Green,8
914126,273,Entire home/apt,160.0,40.0,6,11,17,0.6,99.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,18.0,Lisboa,38.711079999999995,-9.13621,Apartment,4 Stars,Yellow,9
914126,274,Entire home/apt,140.0,40.0,6,14,23,1.56,97.0,10.0,strict_14_with_grace_period,2011,within a few hours,100%,1,18.0,Lisboa,38.71116,-9.13722,Apartment,4 Stars,Yellow,9
2136909,275,Entire home/apt,103.0,0.0,0,5,26,2.31,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,4.0,Sintra,38.80653,-9.472430000000001,Chalet,3 Stars,Red,8
2143736,276,Private room,80.0,0.0,0,0,0,1.35,96.0,10.0,strict_14_with_grace_period,2012,within a day,100%,0,1.0,Lisboa,38.71589,-9.14925,Hostel,4 Stars,Red,8
2146386,277,Entire home/apt,85.0,35.0,1,2,4,1.16,94.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,3.0,Lisboa,38.71209,-9.12618,Loft,3 Stars,Yellow,8
2136909,278,Entire home/apt,88.0,0.0,5,7,37,1.74,94.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,4.0,Sintra,38.8059,-9.47373,Guesthouse,3 Stars,Yellow,8
2101702,279,Entire home/apt,80.0,0.0,12,31,61,3.46,89.0,10.0,moderate,2012,within an hour,98%,0,18.0,Lisboa,38.71389,-9.12957,Apartment,2 Stars,Green,8
2182895,280,Private room,70.0,20.0,1,31,56,3.25,94.0,10.0,strict_14_with_grace_period,2012,within a few hours,100%,1,1.0,Lisboa,38.7085,-9.1406,Apartment,3 Stars,Yellow,8
2194932,281,Entire home/apt,620.0,100.0,14,23,53,0.25,93.0,9.0,strict_14_with_grace_period,2012,a few days or more,0%,0,1.0,Sintra,38.83733,-9.45994,Cottage,3 Stars,Green,8
2211068,282,Private room,80.0,30.0,7,16,22,3.04,96.0,10.0,flexible,2012,within a few hours,100%,0,1.0,Lisboa,38.71327,-9.149460000000001,House,4 Stars,Yellow,8
2223892,283,Entire home/apt,95.0,25.0,1,3,3,5.57,99.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,1.0,Lisboa,38.71115,-9.14564,Apartment,4 Stars,Yellow,8
2229758,284,Entire home/apt,94.0,29.0,1,6,22,1.21,86.0,10.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71613,-9.13269,Loft,2 Stars,Yellow,8
758277,285,Entire home/apt,55.0,0.0,2,3,19,0.43,91.0,9.0,moderate,2011,within an hour,100%,0,2.0,Cascais,38.70916,-9.40665,Condominium,3 Stars,Yellow,9
2229758,286,Entire home/apt,84.0,29.0,5,18,42,1.68,84.0,9.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71547,-9.1332,Apartment,2 Stars,Yellow,8
2240699,287,Entire home/apt,125.0,0.0,0,0,24,0.07,95.0,9.0,strict_14_with_grace_period,2012,a few days or more,0%,0,1.0,Lisboa,38.70863,-9.151589999999999,Apartment,3 Stars,Red,8
181902,288,Entire home/apt,251.0,80.0,13,29,50,1.5,92.0,10.0,strict_14_with_grace_period,2010,within an hour,100%,0,37.0,Lisboa,38.71031,-9.13565,Apartment,3 Stars,Green,10
2251214,289,Entire home/apt,85.0,0.0,0,6,25,0.05,95.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,3.0,Lourinhã,39.2699,-9.331719999999999,Townhouse,3 Stars,Red,8
2252054,290,Entire home/apt,75.0,10.0,5,14,35,3.2,92.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,2.0,Lisboa,38.71103,-9.127460000000001,Apartment,3 Stars,Yellow,8
2251214,291,Entire home/apt,60.0,0.0,1,1,24,0.02,100.0,8.0,strict_14_with_grace_period,2012,within an hour,100%,0,3.0,Lourinhã,39.264140000000005,-9.33548,Apartment,5 Stars,Yellow,8
2229758,292,Entire home/apt,89.0,29.0,6,11,29,1.75,81.0,9.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71138,-9.129480000000001,Apartment,2 Stars,Yellow,8
2229758,293,Entire home/apt,104.0,29.0,6,24,44,1.17,90.0,10.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71393,-9.12991,Apartment,2 Stars,Yellow,8
2229758,294,Entire home/apt,94.0,29.0,3,12,29,1.49,89.0,10.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.711220000000004,-9.128919999999999,Loft,2 Stars,Yellow,8
2229758,295,Entire home/apt,94.0,29.0,5,15,38,1.59,88.0,10.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71127,-9.12908,Loft,2 Stars,Yellow,8
2229758,296,Entire home/apt,94.0,29.0,5,12,33,1.78,87.0,10.0,strict_14_with_grace_period,2012,within an hour,99%,0,14.0,Lisboa,38.71281,-9.128,Loft,2 Stars,Yellow,8
2103745,297,Private room,80.0,40.0,2,12,31,0.64,87.0,9.0,moderate,2012,within an hour,100%,0,2.0,Lisboa,38.72668,-9.15729,Apartment,2 Stars,Yellow,8
2251214,298,Entire home/apt,70.0,0.0,2,4,16,0.18,100.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,0,3.0,Lourinhã,39.26552,-9.33378,Condominium,5 Stars,Yellow,8
2290926,299,Entire home/apt,245.0,0.0,0,0,0,0.35,94.0,10.0,strict_14_with_grace_period,2012,within a few hours,100%,1,2.0,Sintra,38.79187,-9.393839999999999,Villa,3 Stars,Red,8
